股票代號,資料日期,填息結果,交易天數
6201,2019-08-05,False,
5531,2019-08-05,True,11
3712,2019-08-05,True,212
2476,2019-08-05,False,
1609,2019-08-05,False,
1464,2019-08-05,True,29
2332,2019-08-05,True,12
1453,2019-08-06,False,
1718,2019-08-06,True,320
2477,2019-08-06,True,5
2801,2019-08-06,True,28
2889,2019-08-06,True,32
3008,2019-08-06,False,
8150,2019-08-07,True,2
6605,2019-08-07,False,
6285,2019-08-07,True,3
5607,2019-08-07,True,3
3058,2019-08-07,True,179
3062,2019-08-07,True,8
2539,2019-08-07,True,151
2049,2019-08-07,True,2
5243,2019-08-07,True,3
2607,2019-08-08,True,43
8480,2019-08-08,True,15
9914,2019-08-08,True,1
2704,2019-08-08,True,3
2547,2019-08-08,False,
4764,2019-08-08,False,
2492,2019-08-08,True,34
2450,2019-08-08,True,91
2108,2019-08-08,True,178
1817,2019-08-08,False,
1440,2019-08-08,True,209
2545,2019-08-08,True,9
2886,2019-08-09,True,107
2458,2019-08-09,True,7
2892,2019-08-09,True,62
1442,2019-08-09,True,49
2337,2019-08-09,True,4
1786,2019-08-12,True,14
2887,2019-08-12,True,57
4919,2019-08-12,True,7
4927,2019-08-12,True,123
6005,2019-08-12,True,57
6581,2019-08-12,False,
6668,2019-08-12,True,9
5285,2019-08-13,True,66
6202,2019-08-13,True,136
3711,2019-08-13,True,6
1101B,2019-08-13,True,6
1537,2019-08-13,False,
3454,2019-08-13,False,
1101,2019-08-13,True,98
5203,2019-08-14,True,2
4977,2019-08-14,True,4
5880,2019-08-14,True,24
2834,2019-08-14,False,
2027,2019-08-14,False,
4746,2019-08-14,True,40
2880,2019-08-15,True,48
3042,2019-08-15,True,6
3376,2019-08-15,True,6
4912,2019-08-15,False,
5269,2019-08-15,True,3
6139,2019-08-15,True,81
6449,2019-08-15,True,3
9921,2019-08-19,True,183
5288,2019-08-19,False,
9946,2019-08-19,True,62
2498,2019-08-19,True,7
2374,2019-08-19,True,6
3004,2019-08-19,True,3
1340,2019-08-20,False,
1722,2019-08-20,True,33
1737,2019-08-20,False,
3257,2019-08-20,True,9
3702,2019-08-20,True,190
6443,2019-08-20,True,2
3189,2019-08-21,True,8
2881A,2019-08-21,True,121
2701,2019-08-21,True,57
2881B,2019-08-21,True,95
2227,2019-08-21,True,61
2472,2019-08-21,True,3
1445,2019-08-21,True,157
2702,2019-08-22,True,81
2617,2019-08-22,False,
3661,2019-08-22,True,1
2101,2019-08-22,True,7
00775B,2019-08-22,,
2439,2019-08-22,True,22
2913,2019-08-23,True,8
9927,2019-08-23,True,36
6552,2019-08-23,True,7
6282,2019-08-23,True,62
6183,2019-08-23,True,5
4942,2019-08-23,True,45
3622,2019-08-23,True,3
2484,2019-08-23,True,9
1225,2019-08-23,False,
2338,2019-08-23,True,3
2114,2019-08-23,False,
1902,2019-08-23,True,11
1709,2019-08-23,True,20
1609,2019-08-23,True,1
1516,2019-08-23,True,22
2347,2019-08-23,True,102
2377,2019-08-26,True,16
6531,2019-08-26,True,20
5525,2019-08-26,False,
4807,2019-08-26,False,
3588,2019-08-26,True,3
3266,2019-08-26,True,16
2904,2019-08-26,True,198
2327,2019-08-26,True,25
1313,2019-08-26,True,6
1617,2019-08-26,False,
1587,2019-08-26,False,
1541,2019-08-26,True,15
1533,2019-08-26,True,6
1460,2019-08-26,True,8
1324,2019-08-26,False,
1726,2019-08-26,True,17
1310,2019-08-26,False,
5876,2019-08-27,True,4
5534,2019-08-27,True,187
3528,2019-08-27,False,
3312,2019-08-27,True,8
2812,2019-08-27,True,96
2706,2019-08-27,True,16
2514,2019-08-27,True,4
2441,2019-08-27,True,18
8367,2019-08-27,True,4
2106,2019-08-27,True,5
2059,2019-08-27,True,16
2023,2019-08-27,True,5
1474,2019-08-27,True,58
1457,2019-08-27,True,16
1339,2019-08-27,True,7
1210,2019-08-27,True,53
2428,2019-08-27,True,4
8442,2019-08-28,False,
6674,2019-08-28,True,36
6216,2019-08-28,False,
6168,2019-08-28,True,222
3706,2019-08-28,True,113
2530,2019-08-28,True,3
2365,2019-08-28,True,7
1776,2019-08-28,True,81
1527,2019-08-28,False,
1514,2019-08-28,True,14
1513,2019-08-28,True,52
1416,2019-08-28,True,210
1409,2019-08-28,True,97
2104,2019-08-28,False,
2527,2019-08-29,True,33
2611,2019-08-29,True,321
2845,2019-08-29,False,
2923,2019-08-29,True,5
5264,2019-08-29,True,3
3036,2019-08-29,True,52
9188,2019-08-29,False,
2509,2019-08-29,False,
3033,2019-08-29,False,
2505,2019-08-29,True,14
1103,2019-08-29,True,4
2383,2019-08-29,True,1
2328,2019-08-29,True,4
1526,2019-08-29,True,5
1446,2019-08-29,True,2
1441,2019-08-29,True,405
1436,2019-08-29,True,89
1231,2019-08-29,False,
1229,2019-08-29,True,70
2402,2019-08-29,True,1
1517,2019-08-30,True,196
1539,2019-08-30,False,
2103,2019-08-30,True,13
2468,2019-08-30,True,28
4961,2019-08-30,True,35
9105,2019-09-02,True,14
8488,2019-09-02,True,52
8429,2019-09-02,False,
1583,2019-09-02,True,50
2905,2019-09-02,True,4
2901,2019-09-02,True,32
6409,2019-09-02,True,47
1590,2019-09-03,True,3
4438,2019-09-03,False,
5607,2019-09-03,True,54
5907,2019-09-03,True,31
4763,2019-09-04,False,
1203,2019-09-04,True,41
2816,2019-09-04,True,46
3346,2019-09-04,True,25
2618,2019-09-05,True,29
4426,2019-09-05,False,
2379,2019-09-05,True,9
9943,2019-09-06,True,68
2236,2019-09-09,True,47
2888,2019-09-09,True,1
5519,2019-09-09,True,85
8499,2019-09-09,False,
01010T,2019-09-10,,
4919,2019-09-10,False,
8261,2019-09-11,True,6
2836,2019-09-11,True,85
2707,2019-09-11,True,45
910861,2019-09-12,True,138
2474,2019-09-16,True,8
3059,2019-09-17,True,2
3432,2019-09-17,False,
2601,2019-09-18,True,2
6133,2019-09-18,True,84
9958,2019-09-18,True,1
2330,2019-09-19,True,6
6235,2019-09-19,True,4
2605,2019-09-20,True,14
2342,2019-09-23,True,96
2062,2019-09-24,False,
2488,2019-09-24,False,
2889,2019-09-24,True,17
01009T,2019-09-25,,
01004T,2019-09-25,,
4552,2019-09-25,False,
00711B,2019-09-25,,
00710B,2019-09-25,,
00712,2019-09-25,,
2506,2019-09-26,True,2
3017,2019-09-26,True,4
4967,2019-09-30,True,25
2542,2019-10-02,False,
5521,2019-10-04,True,5
2515,2019-10-09,True,2
2882B,2019-10-14,True,1
2882,2019-10-14,True,1
2882A,2019-10-14,True,1
1603,2019-10-17,True,2
00714,2019-10-17,,
00717,2019-10-22,,
00730,2019-10-22,,
00733,2019-10-22,,
0056,2019-10-23,,
00660,2019-10-23,,
00774B,2019-10-23,,
00774C,2019-10-23,,
3596,2019-10-23,True,1
6257,2019-10-24,True,1
1714,2019-10-25,True,62
2239,2019-10-28,False,
006204,2019-10-29,,
9935,2019-10-29,True,6
1808,2019-11-04,True,190
3406,2019-11-04,True,1
6541,2019-11-04,True,165
2603,2019-11-05,True,2
1909,2019-11-06,True,24
1235,2019-11-14,False,
01007T,2019-11-20,,
006208,2019-11-20,,
00692,2019-11-20,,
1626,2019-11-21,True,2
8442,2019-11-21,True,2
00771,2019-11-22,,
0051,2019-11-22,,
0053,2019-11-22,,
0054,2019-11-22,,
0055,2019-11-22,,
00713,2019-11-22,,
00775B,2019-11-22,,
00776,2019-11-22,,
00731,2019-11-26,,
5284,2019-11-27,False,
6452,2019-11-27,False,
00690,2019-11-28,,
2929,2019-11-28,False,
1598,2019-12-04,True,2
3576,2019-12-04,True,6
3321,2019-12-05,True,136
8070,2019-12-12,True,14
2330,2019-12-19,True,18
00710B,2019-12-24,,
00711B,2019-12-24,,
00712,2019-12-24,,
4104,2019-12-25,True,4
00742,2019-12-30,,
00714,2020-01-16,,
00770,2020-01-30,,
00736,2020-01-30,,
00735,2020-01-30,,
00728,2020-01-30,,
00717,2020-01-30,,
00702,2020-01-30,,
00701,2020-01-30,,
0050,2020-01-31,,
006203,2020-01-31,,
6213,2020-02-13,True,2
5215,2020-02-19,True,1
2542,2020-02-20,True,71
00771,2020-02-21,,
00775B,2020-02-24,,
6024,2020-03-04,False,
1449,2020-03-05,True,1
4746,2020-03-05,True,1
1506,2020-03-10,True,1
01010T,2020-03-11,,
2101,2020-03-12,True,20
2406,2020-03-16,True,36
2483,2020-03-16,True,34
5225,2020-03-16,True,15
2330,2020-03-19,True,2
01009T,2020-03-19,,
00710B,2020-03-19,,
00711B,2020-03-19,,
00712,2020-03-19,,
5283,2020-03-20,True,4
9105,2020-03-20,True,1
2939,2020-03-26,True,2
01004T,2020-03-26,,
2613,2020-03-26,True,2
3563,2020-03-27,True,1
3005,2020-03-27,True,27
3004,2020-03-30,True,5
1313,2020-03-31,True,4
1712,2020-04-08,True,75
1457,2020-04-09,True,21
1524,2020-04-09,True,16
2385,2020-04-09,True,8
6412,2020-04-09,True,16
2888A,2020-04-17,True,1
2888,2020-04-17,True,1
00714,2020-04-20,,
0052,2020-04-22,,
00717,2020-04-22,,
2910,2020-04-22,True,7
8112,2020-04-23,True,164
5215,2020-04-23,True,1
5469,2020-04-23,True,3
6224,2020-04-23,True,29
01003T,2020-04-24,,
01001T,2020-04-24,,
00774B,2020-04-24,,
00774C,2020-04-24,,
01002T,2020-05-20,,
01007T,2020-05-20,,
00775B,2020-05-21,,
00771,2020-05-22,,
2809,2020-05-28,True,8
6251,2020-05-28,True,55
3443,2020-06-01,True,4
8454,2020-06-02,True,6
9136,2020-06-03,True,1
2467,2020-06-08,True,107
1218,2020-06-09,True,132
910322,2020-06-09,True,19
9940,2020-06-09,True,39
2406,2020-06-10,True,20
2548,2020-06-10,False,
3029,2020-06-10,True,11
6491,2020-06-11,True,1
3030,2020-06-11,True,51
8213,2020-06-11,True,43
1504,2020-06-11,True,44
2890,2020-06-11,True,185
1587,2020-06-12,True,8
2006,2020-06-12,True,41
2832,2020-06-12,True,138
6579,2020-06-12,True,7
8482,2020-06-12,True,36
1611,2020-06-15,True,130
1727,2020-06-15,True,5
2458,2020-06-15,True,5
2642,2020-06-15,True,222
3416,2020-06-15,True,8
3563,2020-06-15,False,
6581,2020-06-15,True,6
2347,2020-06-16,True,132
3167,2020-06-16,True,4
6505,2020-06-17,True,101
6112,2020-06-17,True,14
2404,2020-06-17,True,110
1711,2020-06-17,True,1
00712,2020-06-17,,
00711B,2020-06-17,,
00710B,2020-06-17,,
2020,2020-06-18,True,125
2330,2020-06-18,True,4
2480,2020-06-18,True,215
2851,2020-06-18,True,41
9924,2020-06-18,True,47
2430,2020-06-19,True,6
1315,2020-06-19,True,37
2327,2020-06-22,True,2
2359,2020-06-22,True,7
2375,2020-06-22,True,32
2723,2020-06-22,True,36
4155,2020-06-22,False,
6573,2020-06-22,True,10
9911,2020-06-23,True,26
5871,2020-06-23,True,8
3583,2020-06-23,True,11
2722,2020-06-23,True,3
2426,2020-06-23,True,6
1731,2020-06-23,True,10
1605,2020-06-23,True,29
1410,2020-06-23,True,16
1319,2020-06-23,True,110
2301,2020-06-23,True,139
1707,2020-06-24,False,
2357,2020-06-24,True,37
4977,2020-06-24,True,1
8028,2020-06-24,True,113
8271,2020-06-24,True,199
6288,2020-06-29,True,5
5533,2020-06-29,True,199
4557,2020-06-29,False,
4144,2020-06-29,True,21
3003,2020-06-29,True,3
2885,2020-06-29,True,13
6282,2020-06-29,True,3
2616,2020-06-29,True,106
2015,2020-06-29,True,31
1536,2020-06-29,True,7
1341,2020-06-29,True,184
1215,2020-06-29,True,31
2838A,2020-06-29,False,
6525,2020-06-30,True,113
3669,2020-06-30,True,1
3528,2020-06-30,True,29
4938,2020-06-30,True,115
2450,2020-06-30,True,129
1760,2020-06-30,True,8
1437,2020-06-30,True,8
3031,2020-06-30,True,7
2881B,2020-07-01,False,
9931,2020-07-01,True,5
8341,2020-07-01,True,1
8150,2020-07-01,True,4
6666,2020-07-01,False,
6281,2020-07-01,True,109
4739,2020-07-01,True,2
3679,2020-07-01,True,12
3040,2020-07-01,True,2
2882B,2020-07-01,False,
2882A,2020-07-01,False,
2881A,2020-07-01,False,
2882,2020-07-01,True,115
2731,2020-07-01,True,104
1558,2020-07-01,True,34
1604,2020-07-01,True,6
1702,2020-07-01,True,121
1733,2020-07-01,True,6
1817,2020-07-01,True,123
1326,2020-07-01,True,93
2436,2020-07-01,True,3
2455,2020-07-01,True,1
2606,2020-07-01,True,67
2881,2020-07-01,True,93
2423,2020-07-01,True,186
3035,2020-07-02,True,1
3305,2020-07-02,True,30
4148,2020-07-02,True,5
4545,2020-07-02,True,1
4916,2020-07-02,True,262
6184,2020-07-02,True,174
6698,2020-07-02,True,2
8422,2020-07-02,True,166
9934,2020-07-02,True,38
3010,2020-07-02,True,25
5007,2020-07-02,True,3
2887F,2020-07-02,False,
2412,2020-07-02,True,265
2464,2020-07-02,True,2
2451,2020-07-02,True,194
2415,2020-07-02,True,5
2408,2020-07-02,True,6
2353,2020-07-02,True,12
2344,2020-07-02,True,1
2308,2020-07-02,True,2
2024,2020-07-02,True,29
1909,2020-07-02,True,3
1301,2020-07-02,True,92
2887E,2020-07-02,False,
4994,2020-07-03,True,104
9943,2020-07-03,False,
6669,2020-07-03,True,141
4952,2020-07-03,True,4
1724,2020-07-03,True,2
2107,2020-07-03,True,32
2012,2020-07-03,True,112
1612,2020-07-03,True,4
3006,2020-07-03,True,5
910861,2020-07-06,True,3
8039,2020-07-06,True,3
6605,2020-07-06,True,15
6213,2020-07-06,True,1
4755,2020-07-06,True,1
4532,2020-07-06,True,3
3591,2020-07-06,True,1
3033,2020-07-06,True,14
2904,2020-07-06,True,93
2883,2020-07-06,True,132
3024,2020-07-06,True,1
2637,2020-07-06,True,118
2820,2020-07-06,True,165
1560,2020-07-06,True,6
1735,2020-07-06,True,177
1904,2020-07-06,True,11
1452,2020-07-06,True,123
2417,2020-07-06,True,1
2433,2020-07-06,False,
2454,2020-07-06,True,1
2617,2020-07-06,True,31
2032,2020-07-06,True,28
3231,2020-07-07,False,
8081,2020-07-07,True,2
6136,2020-07-07,False,
4930,2020-07-07,True,7
4906,2020-07-07,True,21
4722,2020-07-07,True,46
4572,2020-07-07,True,173
3338,2020-07-07,True,1
3130,2020-07-07,True,155
6176,2020-07-07,True,172
3038,2020-07-07,True,199
3019,2020-07-07,True,1
2538,2020-07-07,True,101
2459,2020-07-07,True,61
2456,2020-07-07,True,12
2453,2020-07-07,True,172
1477,2020-07-07,True,1
1303,2020-07-07,True,106
3044,2020-07-07,True,172
3532,2020-07-08,True,96
6108,2020-07-08,False,
6115,2020-07-08,True,185
6205,2020-07-08,True,96
8499,2020-07-08,True,19
8072,2020-07-08,True,1
8481,2020-07-08,True,4
3056,2020-07-08,True,74
9188,2020-07-08,True,4
6215,2020-07-08,True,4
3048,2020-07-08,True,31
4958,2020-07-08,True,2
2612,2020-07-08,True,62
2633,2020-07-08,False,
1219,2020-07-08,True,117
1608,2020-07-08,True,39
1773,2020-07-08,True,225
1507,2020-07-08,True,63
2421,2020-07-08,True,11
2425,2020-07-08,True,7
2605,2020-07-08,True,36
2608,2020-07-08,True,106
2373,2020-07-08,False,
5234,2020-07-09,True,157
2634,2020-07-09,True,38
3028,2020-07-09,True,30
3266,2020-07-09,True,44
3705,2020-07-09,False,
5388,2020-07-09,False,
8249,2020-07-09,True,102
6197,2020-07-09,True,171
8046,2020-07-09,True,9
8131,2020-07-09,True,169
8163,2020-07-09,True,38
8367,2020-07-09,True,23
8374,2020-07-09,True,1
6024,2020-07-09,True,175
2493,2020-07-09,True,168
2338,2020-07-09,True,4
2313,2020-07-09,True,11
1232,2020-07-09,True,112
1338,2020-07-09,True,28
1464,2020-07-09,False,
1521,2020-07-09,False,
1708,2020-07-09,True,189
1476,2020-07-09,True,16
1717,2020-07-09,True,19
1906,2020-07-09,True,6
2010,2020-07-09,True,28
2231,2020-07-09,True,35
2312,2020-07-09,True,35
1713,2020-07-09,True,85
2362,2020-07-09,True,11
3090,2020-07-10,True,165
8463,2020-07-10,True,1
6271,2020-07-10,True,5
5434,2020-07-10,True,19
4164,2020-07-10,False,
3296,2020-07-10,True,2
3016,2020-07-10,True,9
2597,2020-07-10,True,127
2114,2020-07-10,True,105
1568,2020-07-10,True,34
1417,2020-07-10,True,45
1323,2020-07-10,True,26
1233,2020-07-10,False,
3014,2020-07-10,True,20
4571,2020-07-13,True,34
4912,2020-07-13,True,8
5215,2020-07-13,True,8
5538,2020-07-13,True,5
6155,2020-07-13,True,89
6192,2020-07-13,True,100
6214,2020-07-13,True,113
6641,2020-07-13,True,169
6592,2020-07-13,True,169
6655,2020-07-13,True,3
8104,2020-07-13,True,7
8210,2020-07-13,False,
8222,2020-07-13,True,185
9926,2020-07-13,True,37
6533,2020-07-13,True,54
4119,2020-07-13,False,
3034,2020-07-13,True,15
3050,2020-07-13,True,36
3376,2020-07-13,True,1
1414,2020-07-13,True,34
1434,2020-07-13,False,
1710,2020-07-13,True,4
2108,2020-07-13,True,30
2316,2020-07-13,True,1
2348,2020-07-13,True,12
1598,2020-07-13,True,8
2449,2020-07-13,True,134
2547,2020-07-13,True,27
2891,2020-07-13,True,153
2891B,2020-07-13,False,
2891C,2020-07-13,False,
3013,2020-07-13,True,36
2401,2020-07-13,True,7
3645,2020-07-14,True,5
9908,2020-07-14,True,67
9802,2020-07-14,True,3
6456,2020-07-14,True,3
6451,2020-07-14,True,116
6166,2020-07-14,False,
4904,2020-07-14,False,
3706,2020-07-14,False,
3450,2020-07-14,False,
2477,2020-07-14,True,35
2889,2020-07-14,False,
2816,2020-07-14,False,
2462,2020-07-14,True,88
2207,2020-07-14,False,
1515,2020-07-14,True,6
1312A,2020-07-14,True,23
1256,2020-07-14,True,24
1236,2020-07-14,True,3
2908,2020-07-14,True,24
2903,2020-07-15,True,24
3037,2020-07-15,True,2
3665,2020-07-15,True,23
4935,2020-07-15,True,1
8926,2020-07-15,True,39
6285,2020-07-15,True,24
6405,2020-07-15,True,9
2546,2020-07-15,True,24
5546,2020-07-15,True,12
2520,2020-07-15,True,2
1618,2020-07-15,True,21
2376,2020-07-15,True,4
2356,2020-07-15,False,
2303,2020-07-15,True,5
2034,2020-07-15,True,96
2031,2020-07-15,True,2
2027,2020-07-15,False,
1907,2020-07-15,True,22
1723,2020-07-15,True,111
1582,2020-07-15,True,18
2501,2020-07-15,True,43
3530,2020-07-16,True,4
3454,2020-07-16,True,23
3015,2020-07-16,True,4
3026,2020-07-16,True,161
4133,2020-07-16,False,
3032,2020-07-16,True,13
9945,2020-07-16,True,23
6278,2020-07-16,True,2
6128,2020-07-16,False,
6196,2020-07-16,True,7
6206,2020-07-16,False,
8070,2020-07-16,True,4
8464,2020-07-16,True,15
9939,2020-07-16,True,30
2915,2020-07-16,True,145
5876,2020-07-16,False,
2823,2020-07-16,False,
5471,2020-07-16,True,43
2614,2020-07-16,True,75
2707,2020-07-16,True,147
00714,2020-07-16,,
1104,2020-07-16,True,23
1109,2020-07-16,True,23
1227,2020-07-16,False,
1234,2020-07-16,True,170
1535,2020-07-16,True,59
1609,2020-07-16,True,13
1325,2020-07-16,True,5
1725,2020-07-16,True,92
2029,2020-07-16,True,2
2397,2020-07-16,False,
2402,2020-07-16,True,3
2419,2020-07-16,True,85
2481,2020-07-16,True,11
2504,2020-07-16,True,1
1614,2020-07-16,True,32
4439,2020-07-17,True,89
8462,2020-07-17,False,
8215,2020-07-17,True,24
6591,2020-07-17,True,27
4999,2020-07-17,True,15
3481,2020-07-17,True,3
3596,2020-07-17,True,17
3045,2020-07-17,False,
2906,2020-07-17,True,79
2324,2020-07-17,True,99
2323,2020-07-17,True,4
2103,2020-07-17,True,32
1310,2020-07-17,True,41
3413,2020-07-17,True,3
9930,2020-07-20,True,107
9919,2020-07-20,True,1
6674,2020-07-20,True,16
4915,2020-07-20,True,28
4190,2020-07-20,True,30
3545,2020-07-20,True,1
1615,2020-07-20,True,108
1589,2020-07-20,True,2
1463,2020-07-20,True,27
1436,2020-07-20,True,93
00702,2020-07-20,,
3021,2020-07-20,True,17
2427,2020-07-21,True,89
6671,2020-07-21,True,147
9902,2020-07-21,True,92
6415,2020-07-21,False,
5515,2020-07-21,True,3
4720,2020-07-21,True,22
3605,2020-07-21,True,2
3257,2020-07-21,True,4
2206,2020-07-21,True,13
006203,2020-07-21,,
1809,2020-07-21,True,3
1626,2020-07-21,True,182
1201,2020-07-21,True,112
00717,2020-07-21,,
00692,2020-07-21,,
006208,2020-07-21,,
0050,2020-07-21,,
2013,2020-07-21,True,10
9918,2020-07-22,True,87
4560,2020-07-22,False,
3550,2020-07-22,True,14
3543,2020-07-22,True,36
3406,2020-07-22,False,
3055,2020-07-22,True,1
2834,2020-07-22,False,
2392,2020-07-22,True,93
2033,2020-07-22,True,22
1540,2020-07-22,True,175
2727,2020-07-23,True,75
2838,2020-07-23,True,179
3515,2020-07-23,True,3
4581,2020-07-23,False,
4737,2020-07-23,True,3
5469,2020-07-23,True,18
5522,2020-07-23,False,
5706,2020-07-23,True,94
9917,2020-07-23,True,63
6191,2020-07-23,True,10
6226,2020-07-23,True,95
6504,2020-07-23,True,2
6558,2020-07-23,True,34
8443,2020-07-23,True,41
8480,2020-07-23,False,
9905,2020-07-23,True,72
2496,2020-07-23,False,
6189,2020-07-23,True,63
2414,2020-07-23,True,192
1308,2020-07-23,True,36
2352,2020-07-23,True,18
1102,2020-07-23,True,165
1103,2020-07-23,True,87
1304,2020-07-23,True,18
1305,2020-07-23,True,19
1309,2020-07-23,True,1
1423,2020-07-23,True,10
1522,2020-07-23,True,117
1529,2020-07-23,True,89
2354,2020-07-23,True,119
1734,2020-07-23,True,1
1762,2020-07-23,True,12
1789,2020-07-23,True,12
1701,2020-07-23,True,27
2030,2020-07-23,True,33
2105,2020-07-23,True,10
2317,2020-07-23,True,95
2345,2020-07-23,True,10
9933,2020-07-24,True,31
8103,2020-07-24,True,28
6582,2020-07-24,True,9
4968,2020-07-24,True,1
2360,2020-07-24,True,119
2337,2020-07-24,True,32
2002A,2020-07-24,False,
2002,2020-07-24,True,32
8404,2020-07-27,True,9
8021,2020-07-27,True,16
6277,2020-07-27,False,
6257,2020-07-27,True,95
4555,2020-07-27,True,8
4526,2020-07-27,True,1
3617,2020-07-27,True,103
1531,2020-07-27,True,29
2852,2020-07-27,False,
2374,2020-07-27,True,26
1503,2020-07-27,True,16
1402,2020-07-27,True,143
1110,2020-07-27,True,41
3209,2020-07-27,True,15
3047,2020-07-28,True,3
9942,2020-07-28,True,91
8467,2020-07-28,True,2
6715,2020-07-28,False,
6177,2020-07-28,False,
6141,2020-07-28,True,7
4989,2020-07-28,True,82
3708,2020-07-28,True,3
2884,2020-07-28,False,
2355,2020-07-28,True,39
2534,2020-07-28,True,7
2495,2020-07-28,True,158
2478,2020-07-28,True,94
2365,2020-07-28,True,14
2069,2020-07-28,True,82
1231,2020-07-28,True,87
1220,2020-07-28,True,55
2849,2020-07-28,True,74
9937,2020-07-29,True,40
9904,2020-07-29,True,3
8996,2020-07-29,True,1
8473,2020-07-29,False,
8427,2020-07-29,True,1
6416,2020-07-29,True,1
5284,2020-07-29,True,147
3380,2020-07-29,True,2
1446,2020-07-29,True,2
6449,2020-07-29,True,2
3533,2020-07-30,True,5
8016,2020-07-30,True,2
6670,2020-07-30,True,24
6269,2020-07-30,False,
6239,2020-07-30,True,123
6230,2020-07-30,True,13
4566,2020-07-30,True,61
4536,2020-07-30,True,4
4104,2020-07-30,False,
3042,2020-07-30,True,2
4106,2020-07-30,True,1
2850,2020-07-30,True,65
2535,2020-07-30,True,8
3023,2020-07-30,True,23
2511,2020-07-30,True,23
2351,2020-07-30,True,13
1720,2020-07-30,True,6
1617,2020-07-30,True,5
1525,2020-07-30,True,7
1519,2020-07-30,True,6
1470,2020-07-30,False,
5243,2020-07-31,True,71
4306,2020-07-31,True,3
3702A,2020-07-31,False,
3501,2020-07-31,True,86
3702,2020-07-31,True,112
2897,2020-07-31,False,
2630,2020-07-31,True,1
2530,2020-07-31,True,1
2395,2020-07-31,True,98
2897A,2020-07-31,False,
9938,2020-08-03,True,4
6477,2020-08-03,True,2
5264,2020-08-03,True,2
4927,2020-08-03,True,3
2636,2020-08-03,True,3
2382,2020-08-03,True,11
2228,2020-08-03,False,
1442,2020-08-03,True,25
2545,2020-08-03,True,19
4766,2020-08-04,True,54
6442,2020-08-04,True,4
9925,2020-08-04,True,138
5285,2020-08-04,True,34
3703,2020-08-04,True,2
6201,2020-08-04,True,67
2607,2020-08-04,True,5
1530,2020-08-04,True,103
2855,2020-08-04,True,20
2476,2020-08-04,True,101
2393,2020-08-04,True,10
2471,2020-08-05,True,76
2888,2020-08-05,True,4
2888A,2020-08-05,False,
2912,2020-08-05,True,6
3058,2020-08-05,True,8
3062,2020-08-05,True,1
3164,2020-08-05,True,6
4564,2020-08-05,True,133
4576,2020-08-05,True,1
8466,2020-08-05,False,
2905,2020-08-05,False,
5607,2020-08-06,True,8
2492,2020-08-06,True,67
1783,2020-08-06,True,143
1419,2020-08-06,True,3
1216,2020-08-06,True,155
1440,2020-08-06,True,1
2892,2020-08-07,False,
3022,2020-08-10,True,1
9802,2020-08-11,True,2
6668,2020-08-11,True,102
6531,2020-08-11,True,77
6202,2020-08-11,True,69
4919,2020-08-11,False,
3008,2020-08-11,False,
2801,2020-08-11,False,
2739,2020-08-11,True,2
1473,2020-08-11,True,20
1314,2020-08-11,True,5
2887,2020-08-11,True,166
2227,2020-08-12,True,150
5880,2020-08-12,True,231
5203,2020-08-12,True,2
2889,2020-08-12,True,22
2049,2020-08-12,True,2
3094,2020-08-12,True,40
1532,2020-08-12,True,17
1229,2020-08-12,True,154
1225,2020-08-12,True,92
1537,2020-08-12,True,155
1101B,2020-08-12,False,
1101,2020-08-12,True,152
9914,2020-08-13,True,4
6153,2020-08-13,True,2
6005,2020-08-13,True,70
2886,2020-08-13,True,164
3711,2020-08-13,True,60
2880,2020-08-13,True,256
1583,2020-08-13,True,70
1730,2020-08-14,False,
9931,2020-08-14,True,66
2885,2020-08-17,True,68
8411,2020-08-17,True,1
2505,2020-08-18,True,90
6706,2020-08-18,True,7
9910,2020-08-18,True,82
2539,2020-08-19,False,
5288,2020-08-19,True,3
9945,2020-08-19,True,207
9958,2020-08-20,True,3
6139,2020-08-20,True,103
3661,2020-08-20,True,65
2239,2020-08-20,True,54
3049,2020-08-20,True,7
00775B,2020-08-20,,
3653,2020-08-20,True,34
00771,2020-08-21,,
1445,2020-08-21,True,2
1454,2020-08-21,True,3
2233,2020-08-21,True,4
2367,2020-08-21,True,1
2536,2020-08-21,True,22
3189,2020-08-21,True,36
9921,2020-08-21,True,1
4438,2020-08-24,True,149
3036,2020-08-24,True,97
8497,2020-08-24,False,
2377,2020-08-24,True,9
3025,2020-08-24,True,2
3588,2020-08-24,True,2
1324,2020-08-24,True,65
9941A,2020-08-25,False,
9941,2020-08-25,True,131
6552,2020-08-25,True,54
6183,2020-08-25,True,9
6172,2020-08-25,True,1
5269,2020-08-25,False,
4961,2020-08-25,True,1
9927,2020-08-25,True,62
3535,2020-08-25,True,1
3002,2020-08-25,True,19
2115,2020-08-25,True,94
1737,2020-08-25,True,34
1726,2020-08-25,True,67
1709,2020-08-25,True,7
4426,2020-08-25,True,469
6625,2020-08-26,True,29
6464,2020-08-26,True,16
6216,2020-08-26,False,
2901,2020-08-26,True,59
2812,2020-08-26,False,
2468,2020-08-26,True,151
1526,2020-08-26,True,1
2101,2020-08-26,True,1
1457,2020-08-26,True,18
1453,2020-08-26,True,4
1339,2020-08-26,True,1
2441,2020-08-26,True,61
4942,2020-08-27,True,141
3312,2020-08-27,True,119
2615,2020-08-27,True,26
5525,2020-08-27,True,138
9935,2020-08-27,False,
